home_team,away_team,Year,rank_diff,points_diff,home_win_rate,away_win_rate,home_recent_win_rate,away_recent_win_rate,h2h_home_wins,h2h_draws,h2h_away_wins,stage,home_appearances,away_appearances,home_champion_count,away_champion_count,home_final_appearances,away_final_appearances,target
Korea DPR,Côte d'Ivoire,2010,64.0,-273.0999999999999,0.16666666666666666,0.2,0.0,0.2,0,0,0,1,2,2,0,0,0,0,2
Chile,Spain,2010,22.0,-205.61000000000013,0.3333333333333333,0.45098039215686275,0.3333333333333333,0.5714285714285714,0,0,1,1,8,13,0,0,0,0,2
Switzerland,Honduras,2010,-65.0,333.94000000000005,0.32142857142857145,0.0,0.5,0.0,0,0,0,1,9,2,0,0,0,0,1
Uruguay,Korea Republic,2010,-14.0,108.41000000000008,0.3953488372093023,0.18518518518518517,0.3333333333333333,0.3125,1,0,0,2,11,8,2,0,2,0,0
USA,Ghana,2010,-45.0,234.48000000000002,0.25,0.42857142857142855,0.21428571428571427,0.42857142857142855,0,0,1,2,9,2,0,0,0,0,2
Germany,England,2010,6.0,-78.25999999999999,0.6,0.4482758620689655,0.6818181818181818,0.47058823529411764,1,2,1,2,17,13,3,1,7,1,0
Argentina,Mexico,2010,-10.0,128.99,0.5294117647058824,0.25,0.625,0.3333333333333333,2,0,0,2,15,14,2,0,4,0,0
Netherlands,Slovakia,2010,-47.0,268.9200000000001,0.48717948717948717,0.3333333333333333,0.5714285714285714,0.3333333333333333,0,0,0,2,9,1,0,0,2,0,0
Brazil,Chile,2010,-28.0,331.69000000000005,0.6947368421052632,0.32142857142857145,0.7727272727272727,0.2857142857142857,2,0,0,2,19,8,5,0,7,0,0
Paraguay,Japan,2010,23.0,-110.76999999999998,0.28,0.3076923076923077,0.2857142857142857,0.3076923076923077,0,0,0,2,8,4,0,0,0,0,1
Spain,Portugal,2010,-2.0,38.66000000000008,0.46153846153846156,0.5454545454545454,0.6,0.46153846153846156,0,0,0,2,13,5,0,0,0,0,0
Netherlands,Brazil,2010,7.0,-146.78999999999996,0.5,0.6979166666666666,0.6,0.782608695652174,1,1,1,3,9,19,0,5,2,7,0
Uruguay,Ghana,2010,-47.0,245.71000000000004,0.4090909090909091,0.5,0.42857142857142855,0.5,0,0,0,3,11,2,2,0,2,0,1
Argentina,Germany,2010,-8.0,123.67000000000007,0.5362318840579711,0.6041666666666666,0.6470588235294118,0.6956521739130435,1,2,2,3,15,17,2,3,4,7,2
Paraguay,Spain,2010,40.0,-266.45000000000005,0.2692307692307692,0.4716981132075472,0.26666666666666666,0.625,0,1,1,3,8,13,0,0,0,0,2
Uruguay,Netherlands,2010,6.0,-55.799999999999955,0.4,0.5121951219512195,0.375,0.625,0,0,1,4,11,9,2,0,2,2,2
Germany,Spain,2010,4.0,-65.00999999999999,0.6082474226804123,0.48148148148148145,0.7083333333333334,0.6470588235294118,2,1,0,4,17,13,3,0,7,0,2
Uruguay,Germany,2010,3.0,-11.5,0.391304347826087,0.6020408163265306,0.3333333333333333,0.68,0,1,2,5,11,17,2,3,2,7,2
Netherlands,Spain,2010,1.0,-20.710000000000036,0.5238095238095238,0.4909090909090909,0.6470588235294118,0.6666666666666666,0,0,0,5,9,13,0,0,2,0,2
Brazil,Croatia,2014,-11.0,195.65999999999985,0.6907216494845361,0.46153846153846156,0.8235294117647058,0.16666666666666666,1,0,0,1,19,3,5,0,7,0,0
Mexico,Cameroon,2014,-30.0,173.45000000000005,0.24489795918367346,0.2,0.3333333333333333,0.16666666666666666,0,0,0,1,14,6,0,0,0,0,0
Spain,Netherlands,2014,-1.0,20.710000000000036,0.5,0.5116279069767442,0.75,0.7272727272727273,1,0,0,1,13,9,1,0,1,3,2
Chile,Australia,2014,-9.0,20.889999999999873,0.3103448275862069,0.2,0.5,0.2857142857142857,0,1,0,1,8,3,0,0,0,0,0
Colombia,Greece,2014,-35.0,173.44000000000005,0.23076923076923078,0.16666666666666666,0.0,0.3333333333333333,0,0,0,1,4,2,0,0,0,0,0
Uruguay,Costa Rica,2014,-17.0,135.12000000000012,0.3829787234042553,0.3,0.3,0.16666666666666666,0,0,0,1,11,3,2,0,2,0,2
England,Italy,2014,-1.0,2.3299999999999272,0.4406779661016949,0.55,0.42857142857142855,0.42857142857142855,0,0,1,1,13,17,1,4,1,6,2
Côte d'Ivoire,Japan,2014,24.0,-116.48000000000002,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.36363636363636365,0,0,0,1,2,4,0,0,0,0,0
Switzerland,Ecuador,2014,-29.0,171.52999999999997,0.3103448275862069,0.42857142857142855,0.42857142857142855,0.42857142857142855,0,0,0,1,9,2,0,0,0,0,0
France,Honduras,2014,-76.0,457.79999999999995,0.46296296296296297,0.0,0.3076923076923077,0.0,0,0,0,1,13,2,1,0,2,0,0
Argentina,Bosnia and Herzegovina,2014,-55.0,370.3700000000001,0.5285714285714286,0.0,0.6153846153846154,0.0,0,0,0,1,15,0,2,0,4,0,0
Germany,Portugal,2014,2.0,-26.34999999999991,0.6060606060606061,0.5217391304347826,0.7142857142857143,0.42857142857142855,1,0,0,1,17,5,3,0,7,0,0
IR Iran,Nigeria,2014,-12.0,66.13999999999987,0.1111111111111111,0.2857142857142857,0.0,0.0,0,0,0,1,3,4,0,0,0,0,1
Ghana,USA,2014,45.0,-234.48000000000002,0.4444444444444444,0.2413793103448276,0.4444444444444444,0.25,2,0,0,1,2,9,0,0,0,0,2
Belgium,Algeria,2014,-35.0,327.6100000000001,0.2777777777777778,0.2222222222222222,0.25,0.0,0,0,0,1,11,3,0,0,0,0,0
Brazil,Mexico,2014,-12.0,196.40999999999985,0.6938775510204082,0.26,0.8333333333333334,0.38461538461538464,3,0,0,1,20,15,5,0,7,0,1
Russia,Korea Republic,2014,5.0,-34.190000000000055,0.4594594594594595,0.17857142857142858,0.3333333333333333,0.35714285714285715,0,0,0,1,9,8,0,0,0,0,1
Australia,Netherlands,2014,30.0,-205.78999999999996,0.18181818181818182,0.5227272727272727,0.25,0.75,0,0,0,1,4,10,0,0,0,3,2
Spain,Chile,2014,-22.0,205.61000000000013,0.49122807017543857,0.3333333333333333,0.7058823529411765,0.6,2,0,0,1,14,9,1,0,1,0,2
Cameroon,Croatia,2014,31.0,-174.20000000000005,0.19047619047619047,0.42857142857142855,0.14285714285714285,0.14285714285714285,0,0,0,1,7,4,0,0,0,0,2
Colombia,Côte d'Ivoire,2014,-31.0,167.98000000000002,0.2857142857142857,0.42857142857142855,1.0,0.42857142857142855,0,0,0,1,5,3,0,0,0,0,0
Uruguay,England,2014,9.0,-89.75999999999999,0.375,0.43333333333333335,0.2727272727272727,0.4,1,1,0,1,12,14,2,1,2,1,0
Japan,Greece,2014,-28.0,121.94000000000005,0.26666666666666666,0.14285714285714285,0.3333333333333333,0.25,0,0,0,1,5,3,0,0,0,0,1
Italy,Costa Rica,2014,-25.0,222.55000000000018,0.5555555555555556,0.36363636363636365,0.4666666666666667,0.2857142857142857,0,0,0,1,18,4,4,0,6,0,2
Switzerland,France,2014,11.0,-123.8599999999999,0.3333333333333333,0.4727272727272727,0.5,0.35714285714285715,0,1,0,1,10,14,0,1,0,2,2
Honduras,Ecuador,2014,36.0,-162.41000000000008,0.0,0.375,0.0,0.375,0,0,0,1,3,3,0,0,0,0,2
Argentina,IR Iran,2014,-17.0,209.2700000000002,0.5352112676056338,0.1,0.6428571428571429,0.0,0,0,0,1,16,4,2,0,4,0,0
Germany,Ghana,2014,-50.0,257.21000000000004,0.61,0.4,0.7272727272727273,0.4,1,0,0,1,18,3,3,0,7,0,1
Nigeria,Bosnia and Herzegovina,2014,-26.0,94.96000000000004,0.26666666666666666,0.0,0.0,0.0,0,0,0,1,5,1,0,0,0,0,0
Belgium,Russia,2014,-31.0,320.60000000000014,0.2972972972972973,0.4473684210526316,0.4,0.25,2,0,2,1,12,10,0,0,0,0,0
Korea Republic,Algeria,2014,-9.0,41.200000000000045,0.1724137931034483,0.2,0.3333333333333333,0.0,0,0,0,1,9,4,0,0,0,0,2
USA,Portugal,2014,7.0,-49.07999999999993,0.26666666666666666,0.5,0.3076923076923077,0.4,1,0,0,1,10,6,0,0,0,0,1
Australia,Spain,2014,31.0,-226.5,0.16666666666666666,0.4827586206896552,0.2222222222222222,0.6666666666666666,0,0,0,1,4,14,0,1,0,1,2
Netherlands,Chile,2014,-21.0,184.9000000000001,0.5333333333333333,0.3548387096774194,0.7692307692307693,0.6666666666666666,0,0,0,1,10,9,0,0,3,0,0
Croatia,Mexico,2014,-1.0,0.75,0.4666666666666667,0.2549019607843137,0.25,0.35714285714285715,0,0,1,1,4,15,0,0,0,0,2
Cameroon,Brazil,2014,42.0,-369.8599999999999,0.18181818181818182,0.6868686868686869,0.125,0.7894736842105263,0,0,1,1,7,20,0,5,0,7,2
Costa Rica,England,2014,26.0,-224.8800000000001,0.4166666666666667,0.4262295081967213,0.375,0.375,0,0,0,1,4,14,0,1,0,1,1
Italy,Uruguay,2014,-8.0,87.43000000000006,0.5487804878048781,0.3877551020408163,0.4375,0.3333333333333333,1,1,0,1,18,12,4,2,6,2,2
Japan,Colombia,2014,7.0,-51.5,0.25,0.3333333333333333,0.3076923076923077,1.0,0,0,0,1,5,5,0,0,0,0,2
Greece,Côte d'Ivoire,2014,4.0,-5.460000000000036,0.125,0.375,0.2,0.375,0,0,0,1,3,3,0,0,0,0,0
Bosnia and Herzegovina,IR Iran,2014,38.0,-161.0999999999999,0.0,0.09090909090909091,0.0,0.0,0,0,0,1,1,4,0,0,0,0,0
Nigeria,Argentina,2014,29.0,-275.4100000000001,0.3125,0.5416666666666666,0.125,0.6666666666666666,0,0,3,1,5,16,0,2,0,4,2
Honduras,Switzerland,2014,65.0,-333.94000000000005,0.0,0.3225806451612903,0.0,0.4444444444444444,0,1,0,1,3,10,0,0,0,0,2
Ecuador,France,2014,40.0,-295.3899999999999,0.4444444444444444,0.48214285714285715,0.4444444444444444,0.4,0,0,0,1,3,14,0,1,0,2,1
USA,Germany,2014,5.0,-22.730000000000018,0.25806451612903225,0.6039603960396039,0.2857142857142857,0.6956521739130435,0,0,2,1,10,18,0,3,0,7,2
Portugal,Ghana,2014,-52.0,283.55999999999995,0.48,0.36363636363636365,0.375,0.36363636363636365,0,0,0,1,6,3,0,0,0,0,0
Korea Republic,Belgium,2014,26.0,-286.4100000000001,0.16666666666666666,0.3157894736842105,0.3125,0.5,0,1,1,1,9,12,0,0,0,0,2
Algeria,Russia,2014,4.0,-7.009999999999991,0.2727272727272727,0.4358974358974359,0.2,0.2,0,0,0,1,4,10,0,0,0,0,1
Brazil,Chile,2014,-28.0,331.69000000000005,0.69,0.34375,0.8,0.5714285714285714,3,0,0,2,20,9,5,0,7,0,1
Colombia,Uruguay,2014,3.0,-27.670000000000073,0.375,0.4,1.0,0.38461538461538464,0,0,1,2,5,12,0,2,0,2,0
Netherlands,Mexico,2014,-5.0,49.61999999999989,0.5434782608695652,0.2692307692307692,0.7857142857142857,0.4,0,1,0,2,10,15,0,0,3,0,0
Costa Rica,Greece,2014,-21.0,65.99000000000001,0.38461538461538464,0.2222222222222222,0.3333333333333333,0.3333333333333333,0,0,0,2,4,3,0,0,0,0,1
France,Nigeria,2014,-28.0,261.30999999999995,0.47368421052631576,0.29411764705882354,0.375,0.1111111111111111,0,0,0,2,14,5,1,0,2,0,0
Germany,Algeria,2014,-26.0,161.11000000000013,0.6078431372549019,0.25,0.7083333333333334,0.16666666666666666,0,0,1,2,18,4,3,0,7,0,0
Argentina,Switzerland,2014,-12.0,137.96000000000004,0.547945205479452,0.34375,0.6875,0.5,1,0,0,2,16,10,2,0,4,0,0
Belgium,USA,2014,-14.0,189.23000000000002,0.3333333333333333,0.25,0.5714285714285714,0.26666666666666666,0,0,1,2,12,10,0,0,0,0,0
France,Germany,2014,-7.0,109.56999999999994,0.4827586206896552,0.6116504854368932,0.4117647058823529,0.72,1,1,1,3,14,18,1,3,2,7,2
Brazil,Colombia,2014,-16.0,230.26,0.6831683168316832,0.4117647058823529,0.7619047619047619,1.0,0,0,0,3,20,5,5,0,7,0,0
Argentina,Belgium,2014,1.0,-42.82999999999993,0.5540540540540541,0.35,0.7058823529411765,0.625,1,0,1,3,16,12,2,0,4,0,0
Netherlands,Costa Rica,2014,-23.0,190.92000000000007,0.5531914893617021,0.35714285714285715,0.8,0.3,0,0,0,3,10,4,0,0,3,0,1
Brazil,Germany,2014,-10.0,191.08999999999992,0.6862745098039216,0.6153846153846154,0.7727272727272727,0.7307692307692307,1,0,0,4,20,18,5,3,7,7,2
Netherlands,Argentina,2014,5.0,-79.37000000000012,0.5416666666666666,0.56,0.75,0.7222222222222222,2,1,1,4,10,16,0,2,3,4,1
Brazil,Netherlands,2014,-7.0,146.78999999999996,0.6796116504854369,0.5306122448979592,0.7391304347826086,0.7058823529411765,1,1,2,5,20,10,5,0,7,3,2
Germany,Argentina,2014,8.0,-123.67000000000007,0.6190476190476191,0.5526315789473685,0.7407407407407407,0.6842105263157895,3,2,1,5,18,16,3,2,7,4,0
Russia,Saudi Arabia,2018,-18.0,58.32999999999993,0.425,0.15384615384615385,0.0,0.0,0,0,0,1,10,4,0,0,0,0,0
Egypt,Uruguay,2018,25.0,-152.26999999999998,0.0,0.39215686274509803,0.0,0.45454545454545453,0,0,0,1,2,12,0,2,0,2,2
Morocco,IR Iran,2018,2.0,-1.1099999999999,0.15384615384615385,0.08333333333333333,0.0,0.0,0,0,0,1,4,4,0,0,0,0,2
Portugal,Spain,2018,2.0,-38.66000000000008,0.5,0.4915254237288136,0.42857142857142855,0.7142857142857143,0,0,1,1,6,14,0,1,0,1,1
France,Australia,2018,-34.0,271.05999999999995,0.4745762711864407,0.15384615384615385,0.4666666666666667,0.2,0,0,0,1,14,4,1,0,2,0,0
Argentina,Iceland,2018,-59.0,389.47,0.5454545454545454,0.0,0.7058823529411765,0.0,0,0,0,1,16,0,2,0,5,0,1
Peru,Denmark,2018,13.0,-105.55999999999995,0.26666666666666666,0.5,0.0,0.3333333333333333,0,0,0,1,4,4,0,0,0,0,2
Croatia,Nigeria,2018,-20.0,147.17000000000007,0.4375,0.2777777777777778,0.16666666666666666,0.14285714285714285,0,0,0,1,4,5,0,0,0,0,0
Costa Rica,Serbia,2018,10.0,-60.02999999999997,0.3333333333333333,0.3953488372093023,0.25,0.16666666666666666,0,0,0,1,4,11,0,0,0,0,2
Germany,Mexico,2018,-2.0,5.319999999999936,0.6226415094339622,0.2641509433962264,0.7619047619047619,0.3333333333333333,2,1,0,1,18,15,4,0,8,0,2
Brazil,Switzerland,2018,-14.0,205.37999999999988,0.6730769230769231,0.3333333333333333,0.5882352941176471,0.45454545454545453,0,1,0,1,20,10,5,0,7,0,1
Sweden,Korea Republic,2018,-3.0,23.029999999999973,0.34782608695652173,0.16129032258064516,0.25,0.2,0,0,0,1,11,9,0,0,1,0,0
Belgium,Panama,2018,-58.0,423.43000000000006,0.34146341463414637,0.0,0.8,0.0,0,0,0,1,12,0,0,0,0,0,0
Tunisia,England,2018,25.0,-220.93000000000006,0.08333333333333333,0.41935483870967744,0.0,0.3333333333333333,0,0,1,1,4,14,0,1,0,1,2
Colombia,Japan,2018,-7.0,51.5,0.3888888888888889,0.23529411764705882,0.8,0.2,1,0,0,1,5,5,0,0,0,0,2
Poland,Senegal,2018,8.0,-35.79000000000019,0.4838709677419355,0.4,0.3333333333333333,0.0,0,0,0,1,7,1,0,0,0,0,2
Russia,Egypt,2018,-6.0,9.669999999999845,0.43902439024390244,0.0,0.25,0.0,0,0,0,1,11,3,0,0,0,0,0
Portugal,Morocco,2018,-13.0,113.05999999999995,0.48148148148148145,0.14285714285714285,0.4,0.0,0,0,1,1,7,5,0,0,0,0,0
Uruguay,Saudi Arabia,2018,-37.0,200.93000000000006,0.40384615384615385,0.14285714285714285,0.5,0.0,0,0,0,1,13,5,2,0,2,0,0
IR Iran,Spain,2018,13.0,-150.61000000000013,0.15384615384615385,0.48333333333333334,0.14285714285714285,0.6666666666666666,0,0,0,1,5,15,0,1,0,1,2
Denmark,Australia,2018,-28.0,177.8499999999999,0.5294117647058824,0.14285714285714285,0.5,0.18181818181818182,0,0,0,1,5,5,0,0,0,0,1
France,Peru,2018,-19.0,198.76999999999998,0.48333333333333334,0.25,0.5,0.0,0,0,0,1,15,5,1,0,2,0,0
Argentina,Croatia,2018,-9.0,128.24,0.5384615384615384,0.47058823529411764,0.6666666666666666,0.2857142857142857,1,0,0,1,17,5,2,0,5,0,2
Brazil,Costa Rica,2018,-30.0,337.71000000000004,0.6666666666666666,0.3125,0.5555555555555556,0.2222222222222222,2,0,0,1,21,5,5,0,7,0,0
Nigeria,Iceland,2018,-30.0,114.05999999999995,0.2631578947368421,0.0,0.125,0.0,0,0,0,1,6,1,0,0,0,0,0
Serbia,Switzerland,2018,6.0,-72.30000000000018,0.4090909090909091,0.3235294117647059,0.2857142857142857,0.4166666666666667,1,0,0,1,12,11,0,0,0,0,2
Belgium,Tunisia,2018,-28.0,309.1700000000001,0.35714285714285715,0.07692307692307693,0.8333333333333334,0.0,0,1,0,1,13,5,0,0,0,0,0
Korea Republic,Mexico,2018,15.0,-114.59000000000015,0.15625,0.2777777777777778,0.18181818181818182,0.38461538461538464,0,0,1,1,10,16,0,0,0,0,2
Germany,Sweden,2018,-14.0,96.88000000000011,0.616822429906542,0.3617021276595745,0.7272727272727273,0.4,3,0,1,1,19,12,4,0,8,1,0
England,Panama,2018,-55.0,335.19000000000005,0.42857142857142855,0.0,0.38461538461538464,0.0,0,0,0,1,15,1,1,0,1,0,0
Japan,Senegal,2018,6.0,-24.840000000000146,0.2777777777777778,0.5,0.2727272727272727,1.0,0,0,0,1,6,2,0,0,0,0,1
Poland,Colombia,2018,9.0,-62.450000000000045,0.46875,0.3684210526315789,0.25,0.6666666666666666,0,0,0,1,8,6,0,0,0,0,2
Saudi Arabia,Egypt,2018,12.0,-48.66000000000008,0.13333333333333333,0.0,0.0,0.0,0,0,0,1,5,3,0,0,0,0,0
Uruguay,Russia,2018,-19.0,142.60000000000014,0.41509433962264153,0.4523809523809524,0.5384615384615384,0.4,1,0,1,1,13,11,2,0,2,0,0
Spain,Morocco,2018,-15.0,151.72000000000003,0.4918032786885246,0.13333333333333333,0.6875,0.0,0,0,0,1,15,5,1,0,1,0,1
IR Iran,Portugal,2018,11.0,-111.95000000000005,0.14285714285714285,0.5,0.125,0.4375,0,0,1,1,5,7,0,0,0,0,1
Australia,Peru,2018,15.0,-72.28999999999996,0.13333333333333333,0.23529411764705882,0.16666666666666666,0.0,0,0,0,1,5,5,0,0,0,0,2
Denmark,France,2018,6.0,-93.21000000000004,0.5,0.4918032786885246,0.4,0.5294117647058824,1,0,1,1,5,15,0,1,0,2,1
Iceland,Croatia,2018,50.0,-261.23,0.0,0.5,0.0,0.375,0,0,0,1,1,5,0,0,0,0,2
Nigeria,Argentina,2018,29.0,-275.4100000000001,0.3,0.5316455696202531,0.2222222222222222,0.631578947368421,0,0,4,1,6,17,0,2,0,5,2
Korea Republic,Germany,2018,17.0,-119.91000000000008,0.15151515151515152,0.6203703703703703,0.16666666666666666,0.7391304347826086,0,0,2,1,10,19,0,4,0,8,0
Mexico,Sweden,2018,-12.0,91.56000000000017,0.2909090909090909,0.3541666666666667,0.42857142857142855,0.3333333333333333,0,0,1,1,16,12,0,0,0,1,2
Switzerland,Costa Rica,2018,-16.0,132.33000000000015,0.34285714285714286,0.29411764705882354,0.46153846153846156,0.2,0,0,0,1,11,5,0,0,0,0,1
Serbia,Brazil,2018,20.0,-277.68000000000006,0.4,0.6698113207547169,0.25,0.5789473684210527,1,2,1,1,12,21,0,5,0,7,2
Japan,Poland,2018,-2.0,10.950000000000045,0.2631578947368421,0.45454545454545453,0.25,0.2,0,0,0,1,6,8,0,0,0,0,2
Senegal,Colombia,2018,1.0,-26.659999999999854,0.42857142857142855,0.4,0.5,0.7142857142857143,0,0,0,1,2,6,0,0,0,0,2
England,Belgium,2018,3.0,-88.24000000000001,0.4375,0.37209302325581395,0.42857142857142855,0.8571428571428571,1,1,0,1,15,13,1,0,1,0,2
Panama,Tunisia,2018,30.0,-114.25999999999999,0.0,0.07142857142857142,0.0,0.0,0,0,0,1,1,5,0,0,0,0,2
France,Argentina,2018,1.0,-14.100000000000136,0.4838709677419355,0.5375,0.5,0.65,0,0,2,2,15,17,1,2,2,5,0
Uruguay,Portugal,2018,5.0,-37.84999999999991,0.42592592592592593,0.4827586206896552,0.5714285714285714,0.4117647058823529,0,0,0,2,13,7,2,0,2,0,0
Spain,Russia,2018,-26.0,219.11000000000013,0.4838709677419355,0.4418604651162791,0.6470588235294118,0.3333333333333333,0,0,0,2,15,11,1,0,1,0,1
Croatia,Denmark,2018,2.0,-20.929999999999836,0.5263157894736842,0.47368421052631576,0.4444444444444444,0.3333333333333333,0,0,0,2,5,5,0,0,0,0,1
Brazil,Mexico,2018,-12.0,196.40999999999985,0.6728971962616822,0.2857142857142857,0.6,0.4,3,1,0,2,21,16,5,0,7,0,0
Belgium,Japan,2018,-22.0,257.1700000000001,0.38636363636363635,0.25,0.875,0.23076923076923078,0,1,0,2,13,6,0,0,0,0,0
Sweden,Switzerland,2018,10.0,-82.59000000000015,0.3673469387755102,0.3333333333333333,0.42857142857142855,0.42857142857142855,0,0,0,2,12,11,0,0,1,0,0
Colombia,England,2018,12.0,-117.43000000000006,0.42857142857142855,0.4307692307692308,0.75,0.4,0,0,1,2,6,15,0,1,0,1,1
Uruguay,France,2018,10.0,-121.06999999999994,0.43636363636363634,0.49206349206349204,0.6,0.5263157894736842,1,2,0,3,13,15,2,1,2,2,2
Brazil,Belgium,2018,-1.0,24.589999999999918,0.6759259259259259,0.4,0.6190476190476191,0.8888888888888888,1,0,0,3,21,13,5,0,7,0,2
Sweden,England,2018,20.0,-175.1400000000001,0.38,0.42424242424242425,0.5,0.375,0,2,0,3,12,15,0,1,1,1,2
Russia,Croatia,2018,21.0,-149.5300000000002,0.4318181818181818,0.5,0.2857142857142857,0.4,0,0,0,3,11,5,0,0,0,0,1
France,Belgium,2018,2.0,-56.930000000000064,0.5,0.41304347826086957,0.55,0.9,2,0,0,4,15,13,1,0,2,0,0
Croatia,England,2018,7.0,-82.82999999999993,0.47619047619047616,0.43283582089552236,0.36363636363636365,0.4117647058823529,0,0,0,4,5,15,0,1,0,1,0
Belgium,England,2018,-3.0,88.24000000000001,0.40425531914893614,0.4264705882352941,0.8181818181818182,0.3888888888888889,1,1,1,5,13,15,0,1,0,1,0
France,Croatia,2018,-8.0,114.13999999999987,0.5076923076923077,0.5,0.5714285714285714,0.4166666666666667,1,0,0,5,15,5,1,0,2,0,0
Qatar,Ecuador,2022,6.0,-24.5,0.0,0.4,0.0,0.3333333333333333,0,0,0,1,0,3,0,0,0,0,2
England,IR Iran,2022,-15.0,163.86000000000013,0.42028985507246375,0.13333333333333333,0.2857142857142857,0.16666666666666666,0,0,0,1,15,5,1,0,1,0,0
Senegal,Netherlands,2022,10.0,-110.12999999999988,0.375,0.54,0.3333333333333333,0.7857142857142857,0,0,0,1,2,10,0,0,0,3,2
USA,Wales,2022,-3.0,57.66000000000008,0.24242424242424243,0.2,0.25,0.0,0,0,0,1,10,1,0,0,0,0,1
Argentina,Saudi Arabia,2022,-48.0,336.10000000000014,0.5308641975308642,0.1875,0.625,0.3333333333333333,0,0,0,1,17,5,2,0,5,0,2
Denmark,Tunisia,2022,-20.0,159.02999999999997,0.45,0.13333333333333333,0.2857142857142857,0.3333333333333333,0,0,0,1,5,5,0,0,0,0,1
Mexico,Poland,2022,-13.0,96.30000000000018,0.2807017543859649,0.47058823529411764,0.4166666666666667,0.3333333333333333,0,0,1,1,16,8,0,0,0,0,1
France,Australia,2022,-34.0,271.05999999999995,0.5151515151515151,0.125,0.6,0.1111111111111111,1,0,0,1,15,5,2,0,3,0,0
Morocco,Croatia,2022,10.0,-82.1400000000001,0.125,0.4782608695652174,0.0,0.5,0,0,0,1,5,5,0,0,0,1,1
Germany,Japan,2022,-13.0,90.67000000000007,0.6146788990825688,0.23809523809523808,0.7058823529411765,0.2727272727272727,0,0,0,1,19,6,4,0,8,0,2
Spain,Costa Rica,2022,-24.0,211.6300000000001,0.47619047619047616,0.2777777777777778,0.5714285714285714,0.25,0,0,0,1,15,5,1,0,1,0,0
Belgium,Canada,2022,-39.0,341.71000000000004,0.4166666666666667,0.0,0.8333333333333334,0.0,0,0,0,1,13,1,0,0,0,0,0
Switzerland,Cameroon,2022,-28.0,164.48000000000002,0.32432432432432434,0.17391304347826086,0.36363636363636365,0.0,0,0,0,1,11,7,0,0,0,0,0
Uruguay,Korea Republic,2022,-14.0,108.41000000000008,0.42857142857142855,0.17647058823529413,0.5625,0.2,2,0,0,1,13,10,2,0,2,0,1
Portugal,Ghana,2022,-52.0,283.55999999999995,0.4666666666666667,0.3333333333333333,0.2727272727272727,0.25,1,0,0,1,7,3,0,0,0,0,0
Brazil,Serbia,2022,-20.0,277.68000000000006,0.6697247706422018,0.391304347826087,0.5294117647058824,0.3333333333333333,2,2,1,1,21,12,5,0,7,0,0
Wales,IR Iran,2022,-1.0,5.210000000000036,0.16666666666666666,0.125,0.0,0.14285714285714285,0,0,0,1,2,6,0,0,0,0,2
Qatar,Senegal,2022,32.0,-144.49,0.0,0.3333333333333333,0.0,0.25,0,0,0,1,1,3,0,0,0,0,2
Netherlands,Ecuador,2022,-36.0,230.1199999999999,0.5490196078431373,0.45454545454545453,0.8,0.5,0,0,0,1,11,4,0,0,3,0,1
England,USA,2022,-11.0,100.99000000000001,0.42857142857142855,0.23529411764705882,0.3333333333333333,0.2222222222222222,0,1,1,1,16,11,1,0,1,0,1
Tunisia,Australia,2022,-8.0,18.819999999999936,0.125,0.11764705882352941,0.25,0.1,0,0,0,1,6,6,0,0,0,0,2
Poland,Saudi Arabia,2022,-25.0,110.80999999999995,0.45714285714285713,0.23529411764705882,0.25,0.5,0,0,0,1,9,6,0,0,0,0,0
France,Denmark,2022,-6.0,93.21000000000004,0.5223880597014925,0.42857142857142855,0.625,0.25,1,1,1,1,16,6,2,0,3,0,0
Argentina,Mexico,2022,-10.0,128.99,0.524390243902439,0.27586206896551724,0.5882352941176471,0.38461538461538464,3,0,0,1,18,17,2,0,5,0,0
Japan,Costa Rica,2022,-7.0,55.950000000000045,0.2727272727272727,0.2631578947368421,0.3333333333333333,0.2222222222222222,0,0,0,1,7,6,0,0,0,0,2
Belgium,Morocco,2022,-20.0,253.21000000000004,0.42857142857142855,0.11764705882352941,0.8461538461538461,0.0,1,0,0,1,14,6,0,0,0,0,2
Croatia,Canada,2022,-29.0,170.6400000000001,0.4583333333333333,0.0,0.45454545454545453,0.0,0,0,0,1,6,2,0,0,1,0,0
Spain,Germany,2022,-4.0,65.00999999999999,0.484375,0.6090909090909091,0.6,0.6666666666666666,1,1,2,1,16,20,1,4,1,8,1
Cameroon,Serbia,2022,22.0,-92.17999999999984,0.16666666666666666,0.3829787234042553,0.0,0.2857142857142857,0,0,0,1,8,13,0,0,0,0,1
Korea Republic,Ghana,2022,-33.0,137.29999999999995,0.17142857142857143,0.3076923076923077,0.18181818181818182,0.2222222222222222,0,0,0,1,11,4,0,0,0,0,2
Brazil,Switzerland,2022,-14.0,205.37999999999988,0.6727272727272727,0.34210526315789475,0.5555555555555556,0.4166666666666667,0,2,0,1,22,12,5,0,7,0,0
Portugal,Uruguay,2022,-5.0,37.84999999999991,0.4838709677419355,0.42105263157894735,0.3333333333333333,0.5294117647058824,0,0,1,1,8,14,0,2,0,2,0
Ecuador,Senegal,2022,26.0,-119.99000000000001,0.4166666666666667,0.4,0.4,0.4,0,0,0,1,4,3,0,0,0,0,2
Netherlands,Qatar,2022,-42.0,254.6199999999999,0.5384615384615384,0.0,0.75,0.0,0,0,0,1,11,1,0,0,3,0,0
